,Content,Processed,Polarity,Subjectivity,Label
2712,I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).,"['ordered', 'sony', 'ericsson', 'think', 'worked', 'thats', 'first', 'used']",0.25,0.3333333333333333,Positive
2713,The battery is completely useless to me.,"['battery', 'completely', 'useless']",-0.5,0.2,Negative
2714,What a big waste of time.,"['big', 'waste', 'time']",-0.1,0.05,Negative
2715,Don't waste your $$$ on this one.,"['waste', 'one']",-0.2,0.0,Negative
2716,Do not make the same mistake as me.,"['make', 'mistake']",0.0,0.0,Neutral
2717,Big Disappointment with calendar sync.,"['big', 'disappointment', 'calendar', 'sync']",-0.3,0.25,Negative
2718,the phone was unusable and was not new.,"['phone', 'unusable', 'new']",0.13636363636363635,0.45454545454545453,Positive
2719,Worst Customer Service Ever.,"['bad', 'customer', 'service', 'ever']",-0.6999999999999998,0.6666666666666666,Negative
2720,"No additional ear gels provided, and no instructions whatsoever.","['additional', 'ear', 'gels', 'provided', 'instructions', 'whatsoever']",0.0,0.0,Neutral
2721,It defeats the purpose of a bluetooth headset.,"['defeats', 'purpose', 'bluetooth', 'headset']",0.0,0.0,Neutral
2722,Internet is excrutiatingly slow.,"['internet', 'excrutiatingly', 'slow']",-0.30000000000000004,0.39999999999999997,Negative
2723,This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it,"['product', 'strong', 'smell', 'unbearable', 'caused', 'return']",0.4333333333333333,0.7333333333333333,Positive
2724,poor quality and service.,"['poor', 'quality', 'service']",-0.4,0.6,Negative
2725,"The cable looks so thin and flimsy, it is scary.","['cable', 'looks', 'thin', 'flimsy', 'scary']",-0.45,0.925,Negative
2726,Absolutel junk.,"['absolutel', 'junk']",0.0,0.0,Neutral
2727,THAT one didn't work either.,"['one', 'work', 'either']",0.0,0.0,Neutral
2728,Returned 8 hours later.,"['returned', 'hours', 'late']",-0.3,0.6,Negative
2729,Don't waste your money!.,"['waste', 'money']",-0.2,0.0,Negative
2730,"Not only will it drain your player, but may also potentially fry it.","['drain', 'player', 'may', 'also', 'potentially', 'fry']",0.0,1.0,Neutral
2731,Unreliable - I'm giving up.,"['unreliable', 'giving']",0.0,0.0,Neutral
2732,Avoid this one if you can.,"['avoid', 'one']",0.0,0.0,Neutral
2733,I wasted my little money with this earpiece.,"['wasted', 'little', 'money', 'earpiece']",-0.19375,0.25,Negative
2734,"First of all, it doesn't wear well.","['first', 'wear', 'well']",0.25,0.3333333333333333,Positive
2735,I wouldn't recommend buying this product.,"['would', 'recommend', 'buying', 'product']",0.0,0.0,Neutral
2736,Piece of Junk.,"['piece', 'junk']",0.0,0.0,Neutral
2737,Poorly contstruct hinge.,"['poorly', 'contstruct', 'hinge']",-0.4,0.6,Negative
2738,Don't buy it.,['buy'],0.0,0.0,Neutral
2739,DO NOT PURCHASE THIS PHONE.,"['purchase', 'phone']",0.0,0.0,Neutral
2740,Customer service was terrible.,"['customer', 'service', 'terrible']",-1.0,1.0,Negative
2741,Battery life still not long enough in Motorola Razor V3i.,"['battery', 'life', 'still', 'long', 'enough', 'motorola', 'razor']",-0.025,0.45,Negative
2742,Sending it back.,"['sending', 'back']",0.0,0.0,Neutral
2743,"As many people complained, I found this headset's microphone was very weak.","['many', 'people', 'complained', 'found', 'headset', 'microphone', 'weak']",-0.05833333333333333,0.44166666666666665,Negative
2744,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,"['old', 'nokia', 'tracfone', 'holds', 'charge', 'lot', 'good']",0.39999999999999997,0.4,Positive
2745,They do not care about the consumer one bit.,"['care', 'consumer', 'one', 'bit']",0.0,0.0,Neutral
2746,The instruction manual is lacking.,"['instruction', 'manual', 'lacking']",0.0,0.0,Neutral
2747,The battery is unreliable as well as the service use antena.,"['battery', 'unreliable', 'well', 'service', 'use', 'antena']",0.0,0.0,Neutral
2748,It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).,"['uncomfortable', 'sound', 'quality', 'quite', 'poor', 'compared', 'phone', 'razr', 'previous', 'wired', 'headset', 'plugged']",-0.16666666666666666,0.5416666666666666,Negative
2749,I want my money back.,"['want', 'money', 'back']",0.0,0.0,Neutral
2750,I ordered this product first and was unhappy with it immediately.,"['ordered', 'product', 'first', 'unhappy', 'immediately']",-0.175,0.6166666666666667,Negative
2751,The Ngage is still lacking in earbuds.,"['ngage', 'still', 'lacking', 'earbuds']",0.0,0.0,Neutral
2752,"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.","['bars', 'cell', 'phone', 'home', 'cant', 'hear', 'anything']",0.0,0.0,Neutral
2753,"However-the riingtones are not the best, and neither are the games.","['riingtones', 'best', 'neither', 'games']",1.0,0.3,Positive
2754,The plug did not work very well.,"['plug', 'work', 'well']",0.0,0.0,Neutral
2755,AMAZON SUCKS.,"['amazon', 'sucks']",-0.3,0.3,Negative
2756,Rip off---- Over charge shipping.,"['rip', 'charge', 'shipping']",0.0,0.0,Neutral
2757,1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.,"['long', 'lasting', 'battery', 'recharge', 'frequentyly', 'flip', 'phones']",-0.025,0.2,Negative
2758,Obviously there is a problem with the adhesive.,"['obviously', 'problem', 'adhesive']",0.0,0.5,Neutral
2759,Very disappointing.,['disappointing'],-0.6,0.7,Negative
2760,"It was an inexpensive piece, but I would still have expected better quality.","['inexpensive', 'piece', 'would', 'still', 'expected', 'good', 'quality']",0.3,0.5,Positive
2761,It is practically useless and did not add any kind of boost to my reception after I bought it.,"['practically', 'useless', 'add', 'kind', 'boost', 'reception', 'bought']",0.04999999999999999,0.55,Positive
2762,Was not happy.,['happy'],0.8,1.0,Positive
2763,A PIECE OF JUNK THAT BROKE AFTER BEING ON MY PHONE FOR 2 DAYS!!!,"['piece', 'junk', 'broke', 'phone', 'days']",0.0,0.0,Neutral
2764,Worst customer service.,"['bad', 'customer', 'service']",-0.6999999999999998,0.6666666666666666,Negative
2765,Reception is terrible and full of static.,"['reception', 'terrible', 'full', 'static']",-0.05000000000000001,0.8166666666666668,Negative
2766,"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.","['sitting', 'vehicle', 'cradle', 'belt', 'headset', 'lost', 'signal']",0.0,0.0,Neutral
2767,Were JERKS on the phone.,"['jerks', 'phone']",0.0,0.0,Neutral
2768,Their network coverage in Los Angeles is horrible.,"['network', 'coverage', 'los', 'angeles', 'horrible']",-1.0,1.0,Negative
2769,Excellent starter wireless headset.,"['excellent', 'starter', 'wireless', 'headset']",1.0,1.0,Positive
2770,"The loudspeaker option is great, the bumpers with the lights is very ... appealing.","['loudspeaker', 'option', 'great', 'bumpers', 'lights', 'appealing']",0.65,0.625,Positive
2771,The only thing that I think could improve is the sound leaks out from the headset.,"['thing', 'think', 'could', 'improve', 'sound', 'leaks', 'headset']",0.4,0.4,Positive
2772,"First off the reception sucks, I have never had more than 2 bars, ever.","['first', 'reception', 'sucks', 'never', 'bars', 'ever']",-0.024999999999999994,0.31666666666666665,Negative
2773,The phone gets EXTREMELY HOT!,"['phone', 'gets', 'extremely', 'hot']",0.25,0.8500000000000001,Positive
2774,"Also, if your phone is dropped, this case is not going to save it, specially when dropped face down.","['also', 'phone', 'dropped', 'case', 'going', 'save', 'specially', 'dropped', 'face']",0.35714285714285715,0.5714285714285714,Positive
2775,"bad fit, way too big.","['bad', 'fit', 'way', 'big']",-0.09999999999999994,0.3888888888888889,Negative
2776,Waste of money.,"['waste', 'money']",-0.2,0.0,Negative
2777,"I'll be drivng along, and my headset starts ringing for no reason.","['drivng', 'along', 'headset', 'starts', 'ringing', 'reason']",0.0,0.0,Neutral
2778,The worst phone I've ever had.... Only had it for a few months.,"['bad', 'phone', 'ever', 'months']",-0.6999999999999998,0.6666666666666666,Negative
2779,Not a good item.. It worked for a while then started having problems in my auto reverse tape player.,"['good', 'worked', 'started', 'problems', 'auto', 'reverse', 'tape', 'player']",0.7,0.6000000000000001,Positive
2780,This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.,"['embarassing', 'also', 'ears', 'hurt', 'try', 'push', 'ear', 'plug', 'ear']",0.0,0.0,Neutral
2781,This is a VERY average phone with bad battery life that operates on a weak network.,"['average', 'phone', 'bad', 'battery', 'life', 'operates', 'weak', 'network']",-0.40833333333333327,0.5638888888888889,Negative
2782,Soyo technology sucks.,"['soyo', 'technology', 'sucks']",-0.3,0.3,Negative
2783,Same problem as others have mentioned.,"['problem', 'others', 'mentioned']",0.0,0.0,Neutral
2784,The worst piece of crap ever along with the Verizon customer service.,"['bad', 'piece', 'crap', 'ever', 'along', 'verizon', 'customer', 'service']",-0.75,0.7333333333333334,Negative
2785,Poor sound quality.,"['poor', 'sound', 'quality']",0.0,0.5,Neutral
2786,The picture resolution is far below what other comparably-priced phones are offering today.,"['picture', 'resolution', 'far', 'phones', 'offering', 'today']",0.1,1.0,Positive
2787,"Using all earpieces, left or right, this thing will not stay on my ear.","['using', 'earpieces', 'left', 'right', 'thing', 'stay', 'ear']",0.14285714285714285,0.26785714285714285,Positive
2788,Still Waiting...... I'm sure this item would work well.. if I ever recieve it!,"['still', 'waiting', 'sure', 'item', 'would', 'work', 'ever', 'recieve']",0.5,0.8888888888888888,Positive
2789,what a disappointment,['disappointment'],-0.6,0.4,Negative
2790,don't waste your money and time.,"['waste', 'money', 'time']",-0.2,0.0,Negative
2791,"It's so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out.","['stupid', 'keep', 'buying', 'new', 'chargers', 'car', 'chargers', 'cradles', 'headphones', 'car', 'kits', 'every', 'time', 'new', 'phone', 'comes']",-0.17575757575757575,0.6363636363636364,Negative
2792,I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.,"['came', 'verizon', 'cingulair', 'nice', 'cell', 'phones', 'first', 'thing', 'noticed', 'really', 'bad', 'service']",0.050000000000000044,0.6666666666666666,Positive
2793,I'll be looking for a new earpiece.,"['looking', 'new', 'earpiece']",0.13636363636363635,0.45454545454545453,Positive
2794,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement,"['received', 'white', 'colored', 'battery', 'goes', 'dead', 'couple', 'hoursthe', 'original', 'used', 'last', 'week', 'still', 'lasts', 'long', 'thereplacement']",0.024999999999999998,0.32333333333333336,Positive
2795,After a year the battery went completely dead on my headset.,"['year', 'battery', 'went', 'completely', 'dead', 'headset']",-0.2,0.4,Negative
2796,This is the first phone I've had that has been so cheaply made.,"['first', 'phone', 'cheaply', 'made']",0.325,0.5166666666666666,Positive
2797,"Att is not clear, sound is very distorted and you have to yell when you talk.","['att', 'clear', 'sound', 'distorted', 'yell', 'talk']",0.25,0.39166666666666666,Positive
2798,The plastic breaks really easy on this clip.,"['plastic', 'breaks', 'really', 'easy', 'clip']",0.43333333333333335,0.8333333333333334,Positive
2799,Don't make the same mistake I did.,"['make', 'mistake']",0.0,0.0,Neutral
2800,Oh and I forgot to also mention the weird color effect it has on your phone.,"['forgot', 'also', 'mention', 'weird', 'color', 'effect', 'phone']",-0.5,1.0,Negative
2801,Also the area where my unit broke).- I'm not too fond of the magnetic strap.,"['also', 'area', 'unit', 'broke', 'fond', 'magnetic', 'strap']",0.0,0.0,Neutral
2802,"Another note about this phone's appearance is that it really looks rather bland, especially in the all black model.","['another', 'note', 'phone', 'appearance', 'really', 'looks', 'rather', 'bland', 'especially', 'black', 'model']",-0.09999999999999998,0.6333333333333334,Negative
2803,Low Quality.,"['low', 'quality']",0.0,0.3,Neutral
2804,Warning - Stay away.,"['warning', 'stay', 'away']",0.0,0.0,Neutral
2805,I wish I could return the unit and get back my money.,"['wish', 'could', 'return', 'unit', 'get', 'back', 'money']",0.0,0.0,Neutral
2806,I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.,"['used', 'talk', 'hours', 'battery', 'would', 'literally', 'drained', 'dying']",0.0,0.0,Neutral
2807,"If you don't find it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.","['find', 'bad', 'unit', 'comes', 'one', 'earpad', 'would', 'recommend', 'anyone']",-0.6999999999999998,0.6666666666666666,Negative
2808,Very Displeased.,['displeased'],0.0,0.0,Neutral
2809,"I might have gotten a defect, but I would not risk buying it again because of the built quality alone.","['might', 'gotten', 'defect', 'would', 'risk', 'buying', 'built', 'quality', 'alone']",0.0,0.0,Neutral
2810,They made this case too small and is very difficult to install.,"['made', 'case', 'small', 'difficult', 'install']",-0.375,0.7,Negative
2811,Does not fit.,['fit'],0.4,0.4,Positive
2812,There's really nothing bad I can say about this headset.,"['really', 'nothing', 'bad', 'say', 'headset']",-0.24999999999999992,0.43333333333333335,Negative
